date,SSTtreatedInverse,CumRainFallh,CetrifugeFlow,TotDThickFlow,SettlerSludgeLevel,SludgeReactDens,SludgeRecircDens,DQOraw,DQOtreated,DBOraw,DBOtreated,SSTraw,SSTBioReact,SSTcleant_raw,Ntraw,Nttreated,Praw,PrawInverse,NH4raw,NH4treated,DBOrawWaterDens,WaterPwr,SludgePwr,diffIBioReactInverse,diffCumRainFallh,diffSludgeRecircDens,diffDQOraw,diffDBOraw,diffDBOtreated,diffSSTcleant_raw,diffNttreated,diffPraw,diffPtreated,diffTotPwr,LastWeekdiffCumRainFallh,LastWeekdiffrecycle,LastWeekdiffTotDThickFlow,LastWeekdiffSludgeRecircDens,LastWeekdiffDQOraw,LastWeekdiffDBOtreated,LastWeekdiffSSTraw,LastWeekdiffSSTBioReact,LastWeekSSTcleant_raw,LastWeekdiffNtraw,LastWeekdiffNttreated,LastWeekPrawInverse,LastWeekdiffNH4raw,LastWeekdiffSludgePwr,LastWeekdiffSludgeElCons,diffTotDThickFlow,season_Invierno,season_Otoño,season_Primavera,season_Verano,Prediccion
2021-06-18,0.1162790697674418,112.2,0.600663889,321.6846667,152.7777778,3820,7986,790,12.0,100,3,472.0,4.075347222,472.046388889,37.0,3.7,10.1,0.099009900990099,21.8,2.69,100,818.5,211.06,0.0002032793981523,72.6,0.0,0.0,0.0,0.0,0.0571527780000451,0.0,0.0,0.0,9.0,108.6,-1.701388900000012,58.63966669999997,2268.0,494.0,-3.0,338.0,0.2578472220000005,338.09062500000005,-25.0,2.3000000000000003,0.0072667817240439,-38.5,50.34,47.0,39.20323339999999,0,0,0,1,392.6775
2021-06-19,0.1162790697674418,25.2,-0.022159722,492.0081333,172.0555556,3820,7986,790,12.0,100,3,472.0,4.032152778,471.956805556,37.0,3.7,10.1,0.099009900990099,21.8,2.69,100,828.1,141.41,-0.0001153289934585,-87.0,0.0,0.0,0.0,0.0,-0.0895833330000073,0.0,0.0,0.0,-51.0,-40.8,17.398388899999986,260.5014666,2268.0,494.0,-3.0,338.0,0.2381944450000004,337.980347223,-25.0,2.3000000000000003,0.0072667817240439,-38.5,27.349999999999994,23.0,170.32346660000002,0,0,0,1,295.845
2021-06-20,0.1162790697674418,21.0,-0.023861111,294.345,165.4375,3820,7986,790,12.0,100,3,472.0,3.951111111,471.918958333,37.0,3.7,10.1,0.099009900990099,21.8,2.69,100,824.8,139.08,-0.0003317968482092,-4.199999999999999,0.0,0.0,0.0,0.0,-0.0378472230000284,0.0,0.0,0.0,-5.400000000000091,5.4,48.34425,185.26550000000003,2268.0,494.0,-3.0,338.0,0.532847222,338.294652777,-25.0,2.3000000000000003,0.0072667817240439,-38.5,10.870000000000005,21.0,-197.6631333,0,0,0,1,326.6831
2021-06-21,0.1162790697674418,24.0,0.551972222,335.3268333,171.3680556,3820,7986,790,12.0,100,3,472.0,3.901458333,471.950347222,37.0,3.7,10.1,0.099009900990099,21.8,2.69,100,858.3,209.24,0.0002072733654237,3.0,0.0,0.0,0.0,0.0,0.0313888890000271,0.0,0.0,0.0,102.79999999999995,21.6,-1.381944500000003,193.5508,2268.0,494.0,-3.0,338.0,0.0409027769999998,337.508055555,-25.0,2.3000000000000003,0.0072667817240439,-38.5,21.080000000000013,20.0,40.98183329999995,0,0,0,1,332.8788
2021-06-22,0.1162790697674418,1.8,-0.025604167,324.09,217.2708333,3820,7986,790,12.0,100,3,472.0,3.900069444,471.998611111,37.0,3.7,10.1,0.099009900990099,21.8,2.69,100,872.1,138.22,0.000803465180703,-22.2,0.0,0.0,0.0,0.0,0.0482638889999975,0.0,0.0,0.0,-88.29999999999995,-61.2,-1.243055499999997,26.242333299999984,0.0,0.0,0.0,0.0,-0.190277778,-0.2311805549999803,0.0,0.0,0.0,0.0,-1.0800000000000125,-1.0,-11.2368333,0,0,0,1,256.0972
2021-06-23,0.1162790697674418,0.0,0.824516667,241.683,248.5347222,3820,7986,790,12.0,100,3,472.0,3.92375,472.023680556,37.0,3.7,10.1,0.099009900990099,21.8,2.69,100,835.1,240.98,0.0010314711699262,-1.8,0.0,0.0,0.0,0.0,0.0250694449999855,0.0,0.0,0.0,95.10000000000014,-42.6,-0.0763888000000179,-70.07073330000003,0.0,0.0,0.0,0.0,-0.1159722219999999,0.0743055559999561,0.0,0.0,0.0,0.0,66.76999999999998,65.0,-82.40699999999998,0,0,0,1,243.9639
2021-06-24,0.1162790697674418,0.0,1.338277778,228.3783333,267.3819444,3820,7986,790,12.0,100,3,472.0,3.910625,471.986875,37.0,3.7,10.1,0.099009900990099,21.8,2.69,100,845.3,318.86,0.0004778485824204,0.0,0.0,0.0,0.0,0.0,-0.0368055559999902,0.0,0.0,0.0,88.59999999999991,-39.6,2.0201389000000063,-54.10309999999998,0.0,0.0,0.0,0.0,-0.1183333330000002,-0.0023611109999706,0.0,0.0,0.0,0.0,110.67000000000002,105.0,-13.304666699999984,0,0,0,1,247.3725
2021-06-25,0.1162790697674418,0.0,1.461430556,223.1356833,267.2291667,3820,7986,790,12.0,100,3,472.0,3.887638889,471.977013889,37.0,3.7,10.1,0.099009900990099,21.8,2.69,100,788.5,261.55,-0.0003505237221202,0.0,0.0,0.0,0.0,0.0,-0.0098611109999637,0.0,0.0,0.0,-127.0,-112.2,0.4444444000000089,-98.54898339999995,0.0,0.0,0.0,0.0,-0.1877083330000002,-0.0693749999999795,0.0,0.0,0.0,0.0,50.49000000000001,66.0,-5.242649999999998,0,0,0,1,265.8725
2021-06-26,0.1162790697674418,0.0,-0.0217375,250.9783333,267.3819444,3820,7986,790,12.0,100,3,472.0,3.868888889,471.98125,37.0,3.7,10.1,0.099009900990099,21.8,2.69,100,753.2,139.18,-2.334949410763912e-05,0.0,0.0,0.0,0.0,0.0,0.0042361109999546,0.0,0.0,0.0,-165.29999999999995,-25.2,1.020833300000021,-241.0298,0.0,0.0,0.0,0.0,-0.1632638890000004,0.0244444439999824,0.0,0.0,0.0,0.0,-2.2299999999999898,0.0,27.842649999999992,0,0,0,1,353.8817
2021-06-27,0.1162790697674418,0.6,-0.022284722,476.9149,256.2986111,3820,7986,790,12.0,100,3,472.0,3.841041667,471.972152778,37.0,3.7,10.1,0.099009900990099,21.8,2.69,100,769.5,137.55,-0.0001525334418576,0.6,0.0,0.0,0.0,0.0,-0.0090972219999798,0.0,0.0,0.0,15.899999999999975,-20.4,1.0,182.5699,0.0,0.0,0.0,0.0,-0.110069444,0.053194445000031,0.0,0.0,0.0,0.0,-1.5300000000000011,-2.0,225.9365667,0,0,0,1,271.3117
2021-06-28,0.1162790697674418,0.0,0.388395833,236.2864333,266.0763889,3820,7986,790,12.0,100,3,472.0,3.809583333,471.968541666,37.0,3.7,10.1,0.099009900990099,21.8,2.69,100,727.0,192.73,0.0010310388378887,-0.6,0.0,0.0,0.0,0.0,-0.0036111120000441,0.0,0.0,0.0,29.69999999999993,-24.0,-0.7638888999999836,-99.04039999999998,0.0,0.0,0.0,0.0,-0.0918749999999999,0.0181944439999597,0.0,0.0,0.0,0.0,-16.51000000000002,-17.0,-240.6284667,0,0,0,1,269.2125
2021-06-29,0.0632911392405063,0.0,0.538173611,254.9296,273.0694444,3440,6508,105,15.0,50,2,51.0,3.718611111,50.909027778,25.0,6.1,3.0,0.3333333333333333,26.3,6.28,50,720.1,204.79,0.0003508759420521,0.0,-1478.0,-685.0,-50.0,-1.0,-0.0595138879999979,2.3999999999999995,-7.1,-0.1999999999999999,-10.0,-1.8,0.819444400000009,-69.16039999999998,-1478.0,-685.0,-1.0,-421.0,-0.1814583330000001,-421.089583333,-12.0,2.3999999999999995,0.2343234323432343,4.5,66.57,65.0,18.643166699999995,0,0,0,1,206.5427
2021-06-30,0.0632911392405063,0.0,0.512326389,201.5748333,271.1111111,3440,6508,105,15.0,50,2,51.0,3.684930556,50.966319445,25.0,6.1,3.0,0.3333333333333333,26.3,6.28,50,693.8,197.96,5.557225367499447e-05,0.0,0.0,0.0,0.0,0.0,0.0572916669999941,0.0,0.0,0.0,-26.399999999999977,0.0,0.4027777000000014,-40.1081667,-1478.0,-685.0,-1.0,-421.0,-0.2388194440000002,-421.057361111,-12.0,2.3999999999999995,0.2343234323432343,4.5,-43.01999999999998,-42.0,-53.3547667,0,0,0,1,249.1808
2021-07-01,0.0632911392405063,0.0,0.123298611,259.17,270.7152778,3440,6508,105,15.0,50,2,51.0,3.654305556,50.969375,25.0,6.1,3.0,0.3333333333333333,26.3,6.28,50,684.3,156.04,-0.0001252598847219,0.0,0.0,0.0,0.0,0.0,0.003055555000003,0.0,0.0,0.0,-51.19999999999993,0.0,0.145833400000015,30.791666700000007,-1478.0,-685.0,-1.0,-421.0,-0.2563194439999998,-421.0175,-12.0,2.3999999999999995,0.2343234323432343,4.5,-162.82000000000002,-156.0,57.59516670000002,0,0,0,1,269.7237
2021-07-02,0.0632911392405063,3.0,0.591090278,279.9016667,281.4930556,3440,6508,105,15.0,50,2,51.0,3.650972222,50.996666666,25.0,6.1,3.0,0.3333333333333333,26.3,6.28,50,695.5,198.78,0.0006444820455025,3.0,0.0,0.0,0.0,0.0,0.0272916660000035,0.0,0.0,0.0,50.39999999999998,3.0,0.430555599999991,56.76598340000001,-1478.0,-685.0,-1.0,-421.0,-0.2366666670000001,-420.980347223,-12.0,2.3999999999999995,0.2343234323432343,4.5,-62.77000000000001,-72.0,20.731666700000005,0,0,0,1,261.8442
2021-07-03,0.0632911392405063,0.0,-0.029881944,275.2233333,284.5833333,3440,6508,105,15.0,50,2,51.0,3.652708333,51.001736111,25.0,6.1,3.0,0.3333333333333333,26.3,6.28,50,676.6,143.43,-0.0002458634958297,-3.0,0.0,0.0,0.0,0.0,0.0050694449999966,0.0,0.0,0.0,-66.70000000000005,0.0,0.1944443999999805,24.244999999999976,-1478.0,-685.0,-1.0,-421.0,-0.2161805559999998,-420.979513889,-12.0,2.3999999999999995,0.2343234323432343,4.5,4.25,7.0,-4.678333400000042,0,0,0,1,266.6268
2021-07-04,0.0632911392405063,0.0,-0.035104167,348.1156667,285.3819444,3440,6508,105,15.0,50,2,51.0,3.691180556,51.038472223,25.0,6.1,3.0,0.3333333333333333,26.3,6.28,50,695.9,147.55,0.000714439165966,0.0,0.0,0.0,0.0,0.0,0.0367361119999998,0.0,0.0,0.0,5.899999999999977,-0.6,0.6111111999999821,-128.79923329999997,-1478.0,-685.0,-1.0,-421.0,-0.1498611109999998,-420.933680555,-12.0,2.3999999999999995,0.2343234323432343,4.5,10.0,15.0,72.89233340000004,0,0,0,1,257.8813
2021-07-05,0.0632911392405063,0.0,0.687402778,265.94,289.7291667,3440,6508,105,15.0,50,2,51.0,3.697847222,51.006666666,25.0,6.1,3.0,0.3333333333333333,26.3,6.28,50,703.9,221.44,-1.6138320077204935e-05,0.0,0.0,0.0,0.0,0.0,-0.0318055569999984,0.0,0.0,0.0,90.30000000000008,0.0,2.4027777999999955,29.6535667,-1478.0,-685.0,-1.0,-421.0,-0.1117361109999999,-420.961875,-12.0,2.3999999999999995,0.2343234323432343,4.5,28.710000000000008,36.0,-82.17566670000002,0,0,0,1,270.3851
2021-07-06,0.2941176470588235,0.0,0.655215278,309.9145,289.4097222,3018,5406,262,11.0,110,3,56.0,3.664722222,55.966875,14.8,4.6,2.5,0.4,7.69,3.59,110,681.1,224.0,-5.224628033108705e-05,0.0,-1102.0,157.0,60.0,1.0,-0.0397916659999992,-1.5,-0.5,-0.0999999999999999,-5.5,0.0,0.430555599999991,54.98489999999998,-1102.0,157.0,1.0,5.0,-0.0538888889999999,5.057847222,-10.2,-1.5,0.0666666666666667,-18.61,19.210000000000008,23.0,43.97449999999998,0,0,0,1,293.0549
2021-07-07,0.2941176470588235,0.0,1.021243056,290.2083333,290.5486111,3018,5406,262,11.0,110,3,56.0,3.642986111,55.978263889,14.8,4.6,2.5,0.4,7.69,3.59,110,735.9,245.79,0.0011876362611437,0.0,0.0,0.0,0.0,0.0,0.0113888889999955,0.0,0.0,0.0,49.69999999999993,0.0,1.006944500000003,88.6335,-1102.0,157.0,1.0,5.0,-0.0419444449999999,5.011944444000001,-10.2,-1.5,0.0666666666666667,-18.61,47.829999999999984,49.0,-19.706166699999983,0,0,0,1,287.0149
2021-07-08,0.2941176470588235,0.0,-0.039277778,289.0966667,289.2222222,3018,5406,262,11.0,110,3,56.0,3.666319444,56.023333333,14.8,4.6,2.5,0.4,7.69,3.59,110,753.5,124.72,-0.0003093429782404,0.0,0.0,0.0,0.0,0.0,0.0450694440000063,0.0,0.0,0.0,-84.59999999999991,0.0,0.8888888999999836,29.9266667,-1102.0,157.0,1.0,5.0,0.0120138879999998,5.053958333000004,-10.2,-1.5,0.0666666666666667,-18.61,-31.32,-33.0,-1.1116665999999782,0,0,0,1,309.7389
2021-07-09,0.2941176470588235,0.0,0.531361111,332.1361667,290.1458333,3018,5406,262,11.0,110,3,56.0,3.596944444,55.930625,14.8,4.6,2.5,0.4,7.69,3.59,110,710.6,196.0,-0.0009435855194173,0.0,0.0,0.0,0.0,0.0,-0.0927083330000044,0.0,0.0,0.0,16.09999999999991,-3.0,0.4097222000000045,52.23449999999997,-1102.0,157.0,1.0,5.0,-0.054027778,4.933958333999996,-10.2,-1.5,0.0666666666666667,-18.61,-2.780000000000001,-5.0,43.039499999999975,0,0,0,1,287.3801
2021-07-10,0.2941176470588235,0.0,-0.033625,272.4416667,287.1805556,3018,5406,262,11.0,110,3,56.0,3.551388889,55.954444445,14.8,4.6,2.5,0.4,7.69,3.59,110,665.7,122.66,0.0010042281829657,0.0,0.0,0.0,0.0,0.0,0.0238194450000008,0.0,0.0,0.0,-106.29999999999995,0.0,0.6736111000000164,-2.781666599999994,-1102.0,157.0,1.0,5.0,-0.101319444,4.952708334,-10.2,-1.5,0.0666666666666667,-18.61,-20.77000000000001,-21.0,-59.694500000000005,0,0,0,1,314.6631
2021-07-11,0.2941176470588235,0.0,-0.033652778,326.804,284.0486111,3018,5406,262,11.0,110,3,56.0,3.587986111,56.036597222,14.8,4.6,2.5,0.4,7.69,3.59,110,671.5,125.11,0.0004159140139496,0.0,0.0,0.0,0.0,0.0,0.0821527769999974,0.0,0.0,0.0,12.0,0.0,0.3194444000000089,-21.31166670000005,-1102.0,157.0,1.0,5.0,-0.1031944449999997,4.998124998999998,-10.2,-1.5,0.0666666666666667,-18.61,-22.44000000000001,-27.0,54.36233329999999,0,0,0,1,312.9133
2021-07-12,0.2941176470588235,0.0,0.580513889,362.49,284.9513889,3018,5406,262,11.0,110,3,56.0,3.608958333,56.020972222,14.8,4.6,2.5,0.4,7.69,3.59,110,688.3,195.39,0.0002982518208108,0.0,0.0,0.0,0.0,0.0,-0.015625,0.0,0.0,0.0,78.89999999999998,0.0,0.305555599999991,96.55,-1102.0,157.0,1.0,5.0,-0.0888888890000001,5.0143055559999965,-10.2,-1.5,0.0666666666666667,-18.61,-26.05000000000001,-33.0,35.686000000000035,0,0,0,1,304.6094
2021-07-13,0.238095238095238,0.0,0.593916667,295.2307,282.9166667,3612,5678,317,12.0,110,3,92.0,3.579652778,91.970694445,16.2,3.8,11.5,0.0869565217391304,26.9,2.95,110,691.8,195.42,0.0002335709348476,0.0,272.0,55.0,0.0,0.0,-0.0502777770000051,-0.7999999999999998,9.0,0.2,-3.699999999999932,0.0,0.305555499999997,-14.683799999999962,272.0,55.0,0.0,36.0,-0.0850694440000001,36.00381944499999,1.3999999999999986,-0.7999999999999998,-0.3130434782608696,19.21,-28.580000000000013,-35.0,-67.2593,0,0,0,1,300.3986
2021-07-14,0.238095238095238,0.0,0.567458333,277.20055,278.9166667,3612,5678,317,12.0,110,3,92.0,3.533402778,91.95375,16.2,3.8,11.5,0.0869565217391304,26.9,2.95,110,671.3,202.74,0.0002514295344045,0.0,0.0,0.0,0.0,0.0,-0.0169444449999929,0.0,0.0,0.0,4.0,0.0,-0.5763888999999836,-13.007783299999971,272.0,55.0,0.0,36.0,-0.1095833329999997,35.975486111,1.3999999999999986,-0.7999999999999998,-0.3130434782608696,19.21,-43.04999999999998,-47.0,-18.030149999999992,0,0,0,1,302.9434
2021-07-15,0.238095238095238,0.0,0.526208333,415.9852833,274.9583333,3612,5678,317,12.0,110,3,92.0,3.516527778,91.983125,16.2,3.8,11.5,0.0869565217391304,26.9,2.95,110,666.5,195.33,0.0004463218221073,0.0,0.0,0.0,0.0,0.0,0.0293750000000017,0.0,0.0,0.0,-16.40000000000009,0.0,-0.5625,126.88861659999998,272.0,55.0,0.0,36.0,-0.149791666,35.959791667,1.3999999999999986,-0.7999999999999998,-0.3130434782608696,19.21,70.61000000000001,72.0,138.78473329999997,0,0,0,1,308.0906
2021-07-16,0.238095238095238,0.0,0.150208333,322.5393667,272.8541667,3612,5678,317,12.0,110,3,92.0,3.493611111,91.977083333,16.2,3.8,11.5,0.0869565217391304,26.9,2.95,110,684.3,145.61,0.0001637451024974,0.0,0.0,0.0,0.0,0.0,-0.0060416669999909,0.0,0.0,0.0,-39.59999999999991,0.0,-0.5625,-9.596799999999972,272.0,55.0,0.0,36.0,-0.1033333330000001,36.04645833300001,1.3999999999999986,-0.7999999999999998,-0.3130434782608696,19.21,-50.38999999999999,-52.0,-93.44591659999998,0,0,0,1,297.5701
2021-07-17,0.238095238095238,0.0,-0.023347222,263.4366667,272.5902778,3612,5678,317,12.0,110,3,92.0,3.486597222,91.992986111,16.2,3.8,11.5,0.0869565217391304,26.9,2.95,110,648.2,125.03,0.0004549720841855,0.0,0.0,0.0,0.0,0.0,0.0159027779999831,0.0,0.0,0.0,-45.90000000000009,0.0,-0.430555499999997,-9.004999999999995,272.0,55.0,0.0,36.0,-0.0647916670000001,36.03854166599999,1.3999999999999986,-0.7999999999999998,-0.3130434782608696,19.21,2.3700000000000045,0.0,-59.10270000000003,0,0,0,1,307.9917
2021-07-18,0.238095238095238,0.0,-0.022173611,309.7366667,268.9861111,3612,5678,317,12.0,110,3,92.0,3.470138889,91.983541667,16.2,3.8,11.5,0.0869565217391304,26.9,2.95,110,667.6,129.41,0.0008749227094136,0.0,0.0,0.0,0.0,0.0,-0.0094444439999961,0.0,0.0,0.0,-0.1999999999999318,0.0,-0.1597222000000044,-17.067333299999973,272.0,55.0,0.0,36.0,-0.1178472220000004,35.946944445,1.3999999999999986,-0.7999999999999998,-0.3130434782608696,19.21,4.299999999999997,1.0,46.30000000000001,0,0,0,1,314.1143
2021-07-19,0.238095238095238,0.0,-0.022034722,344.36,268.9583333,3612,5678,317,12.0,110,3,92.0,3.458611111,91.988472222,16.2,3.8,11.5,0.0869565217391304,26.9,2.95,110,664.2,129.68,-0.0001806566617047,0.0,0.0,0.0,0.0,0.0,0.0049305550000013,0.0,0.0,0.0,2.699999999999932,0.0,0.0486111000000164,-18.129999999999995,272.0,55.0,0.0,36.0,-0.1503472219999997,35.9675,1.3999999999999986,-0.7999999999999998,-0.3130434782608696,19.21,-65.70999999999998,-68.0,34.62333330000001,0,0,0,1,325.8274
2021-07-20,0.238095238095238,0.0,0.552645833,361.935,269.4097222,3612,5678,317,12.0,110,3,92.0,3.471597222,92.012986111,16.2,3.8,11.5,0.0869565217391304,26.9,2.95,110,679.3,193.61,-0.0003344664268415,0.0,0.0,0.0,0.0,0.0,0.0245138890000049,0.0,0.0,0.0,84.60000000000002,0.0,-0.0208332999999925,66.70429999999999,0.0,0.0,0.0,0.0,-0.1080555559999996,0.0422916660000112,0.0,0.0,0.0,0.0,-1.8099999999999736,-4.0,17.57499999999999,0,0,0,1,306.8728
2021-07-21,0.1923076923076923,0.6,0.576777778,383.3866667,269.4791667,3396,4860,610,10.0,350,4,488.0,3.491180556,488.019583334,15.3,3.6,17.6,0.0568181818181818,26.4,3.46,350,684.0,200.6,0.0011324801087594,0.6,-818.0,293.0,240.0,1.0,0.0065972229999715,-0.1999999999999997,6.100000000000001,0.2999999999999998,2.300000000000068,0.6,0.8125,106.18611669999996,-818.0,293.0,1.0,396.0,-0.0422222219999999,396.065833334,-0.8999999999999986,-0.1999999999999997,-0.0301383399209486,-0.5,-2.140000000000015,-7.0,21.451666699999976,0,0,0,1,273.0601
2021-07-22,0.1923076923076923,0.0,0.499395833,250.1891667,265.4166667,3396,4860,610,10.0,350,4,488.0,3.483263889,487.992083333,15.3,3.6,17.6,0.0568181818181818,26.4,3.46,350,687.3,191.29,-3.798268063428395e-06,-0.6,0.0,0.0,0.0,0.0,-0.0275000010000212,0.0,0.0,0.0,3.099999999999909,0.0,1.5277777000000017,-165.7961166,-818.0,293.0,1.0,396.0,-0.0332638890000001,396.008958333,-0.8999999999999986,-0.1999999999999997,-0.0301383399209486,-0.5,-4.0400000000000205,-6.0,-133.1975,0,0,0,1,269.268
2021-07-23,0.1923076923076923,0.0,-0.025159722,246.4743333,272.0277778,3396,4860,610,10.0,350,4,488.0,3.534652778,488.051388889,15.3,3.6,17.6,0.0568181818181818,26.4,3.46,350,658.0,125.35,-4.431046614775114e-05,0.0,0.0,0.0,0.0,0.0,0.0593055560000266,0.0,0.0,0.0,-76.69999999999993,0.0,-15.451388900000012,-76.0650334,-818.0,293.0,1.0,396.0,0.041041667,396.074305556,-0.8999999999999986,-0.1999999999999997,-0.0301383399209486,-0.5,-20.26000000000002,-21.0,-3.714833399999975,0,0,0,1,265.9731
2021-07-24,0.1923076923076923,0.0,-0.034395833,245.6635,270.3333333,3396,4860,610,10.0,350,4,488.0,3.527152778,487.9925,15.3,3.6,17.6,0.0568181818181818,26.4,3.46,350,646.1,126.16,0.0009837893168955,0.0,0.0,0.0,0.0,0.0,-0.0588888890000021,0.0,0.0,0.0,-15.0,0.0,-24.409722200000004,-17.77316669999999,-818.0,293.0,1.0,396.0,0.0405555560000001,395.999513889,-0.8999999999999986,-0.1999999999999997,-0.0301383399209486,-0.5,1.1299999999999957,-1.0,-0.810833300000013,0,0,0,1,284.928
2021-07-25,0.1923076923076923,0.0,-0.035881944,326.2846,270.0347222,3396,4860,610,10.0,350,4,488.0,3.527777778,488.000625,15.3,3.6,17.6,0.0568181818181818,26.4,3.46,350,662.5,128.15,0.0006358060889989,0.0,0.0,0.0,0.0,0.0,0.0081249999999499,0.0,0.0,0.0,2.5,0.0,-25.05555559999999,16.54793330000001,-818.0,293.0,1.0,396.0,0.0576388890000001,396.017083333,-0.8999999999999986,-0.1999999999999997,-0.0301383399209486,-0.5,-1.259999999999991,-3.0,80.62110000000001,0,0,0,1,262.3942
2021-07-26,0.1923076923076923,0.0,0.510826389,209.2893333,267.1041667,3396,4860,610,10.0,350,4,488.0,3.528541667,488.000763889,15.3,3.6,17.6,0.0568181818181818,26.4,3.46,350,674.7,185.94,-0.00014685022899,0.0,0.0,0.0,0.0,0.0,0.0001388890000839,0.0,0.0,0.0,79.60000000000002,0.0,-25.534722200000004,-135.0706667,-818.0,293.0,1.0,396.0,0.0699305559999996,396.01229166700006,-0.8999999999999986,-0.1999999999999997,-0.0301383399209486,-0.5,56.25999999999999,62.0,-116.9952667,0,0,0,1,345.769
2021-07-27,0.1923076923076923,0.0,-0.030930556,447.3483333,263.9583333,3256,4078,245,10.0,140,4,102.0,3.551944444,102.023402777,31.0,5.2,12.4,0.0806451612903225,32.5,5.0,140,702.1,102.65,0.0001150184320917,0.0,-782.0,-365.0,-210.0,0.0,0.022638888000003,1.6,-5.200000000000001,-0.7199999999999999,-52.5,0.0,-25.06944440000001,85.41333329999998,-1600.0,-72.0,1.0,10.0,0.0803472219999998,10.010416665999998,14.8,1.4000000000000004,-0.0063113604488078,5.600000000000001,-90.96,-73.0,238.059,0,0,0,1,47.044
2021-07-28,0.1923076923076923,0.0,0.791451389,3.1431,261.8958333,3256,4078,245,10.0,140,4,102.0,3.629930556,102.077986112,31.0,5.2,12.4,0.0806451612903225,32.5,5.0,140,690.8,220.39,-0.0001715352096976,0.0,0.0,0.0,0.0,0.0,0.0545833350000037,0.0,0.0,0.0,115.0,-0.6,-25.059027800000024,-380.2435667,-782.0,-365.0,0.0,-386.0,0.1387499999999999,-385.941597222,15.7,1.6,0.0238269794721407,6.100000000000001,19.789999999999992,30.0,-444.2052333,0,0,0,1,25.7886
2021-07-29,0.1923076923076923,0.0,-0.031104167,5.045833333,265.0416667,3256,4078,245,10.0,140,4,102.0,3.716388889,102.086458333,31.0,5.2,12.4,0.0806451612903225,32.5,5.0,140,709.2,116.07,0.00027861480111,0.0,0.0,0.0,0.0,0.0,0.008472220999991,0.0,0.0,0.0,-94.5,0.0,-26.611111099999988,-245.143333367,-782.0,-365.0,0.0,-386.0,0.2331250000000002,-385.905625,15.7,1.6,0.0238269794721407,6.100000000000001,-75.22,-67.0,1.902733333,0,0,0,1,27.3484
2021-07-30,0.1923076923076923,0.0,0.387111111,0.0,263.3055556,3256,4078,245,10.0,140,4,102.0,3.813125,102.096736111,31.0,5.2,12.4,0.0806451612903225,32.5,5.0,140,721.1,184.94,0.0005848085833257,0.0,0.0,0.0,0.0,0.0,0.0102777780000025,0.0,0.0,0.0,84.19999999999993,0.0,-11.194444399999997,-246.4743333,-782.0,-365.0,0.0,-386.0,0.278472222,-385.954652778,15.7,1.6,0.0238269794721407,6.100000000000001,59.59,64.0,-5.045833333,0,0,0,1,34.2027
2021-07-31,0.1923076923076923,0.0,-0.03775,0.0,266.7986111,3256,4078,245,10.0,140,4,102.0,3.893194444,102.080069444,31.0,5.2,12.4,0.0806451612903225,32.5,5.0,140,692.9,114.82,0.0005526226265523,0.0,0.0,0.0,0.0,0.0,-0.0166666669999955,0.0,0.0,0.0,-113.10000000000002,0.0,-3.513888900000012,-245.6635,-782.0,-365.0,0.0,-386.0,0.3660416660000001,-385.912430556,15.7,1.6,0.0238269794721407,6.100000000000001,-11.340000000000003,-1.0,0.0,0,0,0,1,37.8465
2021-08-01,0.1923076923076923,14.4,-0.037354167,0.0,267.1666667,3256,4078,245,10.0,140,4,102.0,3.908194444,102.015,31.0,5.2,12.4,0.0806451612903225,32.5,5.0,140,685.3,115.11,-0.00267575404887,14.4,0.0,0.0,0.0,0.0,-0.0650694440000023,0.0,0.0,0.0,17.90000000000009,14.4,-4.118055500000011,-326.2846,-782.0,-365.0,0.0,-386.0,0.3804166659999999,-385.985625,15.7,1.6,0.0238269794721407,6.100000000000001,-13.040000000000006,-1.0,0.0,0,0,0,1,77.0122
2021-08-02,0.1923076923076923,4.2,0.384736111,85.04196667,282.1805556,3256,4078,245,10.0,140,4,102.0,3.910277778,102.002083334,31.0,5.2,12.4,0.0806451612903225,32.5,5.0,140,720.3,186.62,-0.0024090750120594,-10.2,0.0,0.0,0.0,0.0,-0.0129166660000095,0.0,0.0,0.0,77.69999999999993,4.2,-4.02777780000001,-124.24736663000002,-782.0,-365.0,0.0,-386.0,0.3817361110000004,-385.9986805550001,15.7,1.6,0.0238269794721407,6.100000000000001,0.6800000000000068,0.0,85.04196667,0,0,0,1,181.3413
2021-08-03,0.1923076923076923,0.0,1.279083333,250.4655,275.6180556,3256,4078,245,10.0,140,4,102.0,4.142152778,102.231875,31.0,5.2,12.4,0.0806451612903225,32.5,5.0,140,699.2,262.69,0.0053373995493471,-4.2,0.0,0.0,0.0,0.0,0.2297916660000112,0.0,0.0,0.0,59.80000000000007,0.0,-7.880263899999987,-196.8828333,0.0,0.0,0.0,0.0,0.5902083339999997,0.2084722230000011,0.0,0.0,0.0,0.0,160.04,148.0,165.42353333,0,0,0,1,267.7141
